Risk_ID,Risk,Risk_Category,Likelihood_Score,Impact_Score,Probability,Expected_Loss_B,Monte_Carlo_Mean_B,Monte_Carlo_P90_B,ML_Warning_Percent,Risk_Score,High_Risk_Event
R8,System Downtime and AI Platform Unavailability,Technical,6.289918880959562,8.462061437640216,0.357898320262223,3.8650180434497754,5.015968023014368,9.443834867708901,55.77801894375138,53.22568000845301,1
R8,System Downtime and AI Platform Unavailability,Technical,8.98338623485171,9.0,0.488348475001857,3.1497338508878374,3.6734253337825225,9.444262470247086,75.47320089539566,80.8504761136654,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.639108580575392,5.875713097255455,0.482722244299411,2.6456328635886672,3.2521413670370567,7.893805615576334,62.070147685453904,27.258071046477,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.443880230217435,6.656207529035579,0.6959158517437196,5.6542080938028505,5.621330812879873,11.18986758362017,76.7315705628076,49.54801163361239,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.047821193260651,9.0,0.45875764832378313,4.357820837771758,3.237747716218371,6.997578897535693,70.52189440304218,36.43039073934586,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,4.441631616742898,8.021478655023477,0.5931339896891852,5.906548214274764,4.156457466038356,10.383498501287443,89.0007303428316,35.62845320718057,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.937702844833626,7.921544952827558,0.6890877327397272,3.459378802180041,3.494351359194157,5.185505412158003,90.07785500030353,62.87886990753676,1
R8,System Downtime and AI Platform Unavailability,Technical,5.279897449052182,9.0,0.41533874226872586,3.2022186957645578,5.284273763118049,10.330024606055701,79.31278874357143,47.51907704146964,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,5.411535459582442,6.713641368143796,0.4976314711877481,1.9499306564039105,2.1830178877650623,4.077289705431152,20.026530149721076,36.33110832662973,0
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.157053605401451,6.481055083632495,0.49101243406990686,1.5722556778127834,2.8712095556193526,4.924270522062661,42.481944712731156,46.385258653117354,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.577366439278442,9.0,0.40712326836725665,3.988817446764184,2.7658340045331666,7.619514573762246,73.46565637555126,41.196297953505976,1
R8,System Downtime and AI Platform Unavailability,Technical,7.937560122204765,8.994963583053858,0.533499332447401,3.0015737271250065,4.493455518668756,10.734094050530905,74.89281688594515,71.3980642375324,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.939711008608388,9.0,0.6819305169295492,2.479109012566852,3.942501650497394,7.487166713572469,92.95378546639778,80.45739907747549,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.0399363972146904,6.442816963193519,0.37791721258659355,0.9564767789232618,2.5985478492109935,4.418110056409999,31.597793887655037,45.357021639778274,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5680486645005004,3.5786987691646797,4.572320643061103,8.063786873531303,78.9579747907284,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.360235472555868,8.073565642636135,0.5117863771325173,2.1561373045449073,4.573081687568091,5.66006556841301,90.669821679332,67.49690987557493,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.296345450433488,9.0,0.8250675161586221,4.516270556144737,4.832313270099924,9.208737736885999,89.6284541079411,56.6671090539014,1
R8,System Downtime and AI Platform Unavailability,Technical,6.846515721044144,9.0,0.595879938391434,3.563697680033982,3.677134141720276,9.117167795082263,70.18224405266308,61.61864148939729,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.492924384476494,7.498393603280057,0.5137348038827959,3.1480337056170824,4.848025491016875,5.6749742382641095,73.25794157641154,63.68328987769976,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,7.653123670418928,0.5679980852474481,3.0482684587299764,2.815833308330748,5.3857564251950185,70.36834102334802,68.87811303377035,1
R8,System Downtime and AI Platform Unavailability,Technical,7.087578218953589,9.0,0.47332925797805653,3.9826119089211334,5.001556322100276,8.535042638812927,80.08866057609494,63.7882039705823,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5281389368997905,3.607642139128014,4.8647137096473285,5.197614244145862,71.0599774318859,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,6.785089644849922,9.0,0.6131453678499708,4.396587922862791,4.078346556704245,12.191876372422962,68.45023810171111,61.065806803649295,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.744158863096908,9.0,0.6750247186400552,6.369327494265323,4.92489835573972,10.239481991065338,77.14268529046308,60.69742976787217,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.135608929085819,5.873164877150142,0.4453232261286905,1.7437260546933093,1.5429053359557405,4.446549751077942,51.91970344250085,36.03544286223563,0
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.507553925669482,9.0,0.7905163262952389,3.8560467970901566,5.890532401907268,8.727787724899297,87.40789772264847,58.56798533102534,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.3591830491920796,9.0,0.6241116131523157,4.294662209918403,6.8481693436456705,9.014062509900828,98.21981455128919,66.23264744272872,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.997093755494534,9.0,0.7177601816735419,5.2789934786327315,5.940498056996891,10.12286451699581,75.39870062138161,71.9738437994508,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.1543366870644105,9.0,0.43519674218713567,3.1539199139843874,3.7099599790676514,10.402671081672178,51.257647233533916,46.38903018357969,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6777250004100914,2.956862848216243,4.806646162905565,4.995057062759454,83.94334898425289,81.0,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.384633548723274,7.168022241463914,0.4930659217917541,3.732658498039754,3.2987126229263324,6.847980684637516,59.47690699089059,24.261128556453365,0
R8,System Downtime and AI Platform Unavailability,Technical,7.004093007675456,8.556189459840205,0.5954905602775051,2.875002705193531,5.5370005893586915,9.313272047576223,65.86191865203332,59.92834676801321,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.542704397976724,8.065026189191807,0.6908574872438399,5.37150654916362,4.585081562004277,9.90725091671491,77.23748881010054,60.8321085070145,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,5.882925857538254,9.0,0.779574366458943,3.794882659143658,3.992657655199465,10.122322343393384,89.67811837902373,52.946332717844285,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.85446178200108,7.772964637750958,0.676610913896679,3.1056036756376306,4.540292467805245,4.540292467805245,67.1946080710515,61.052453680060765,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.014332059844157,6.829621351779527,0.458615030976737,1.8211517487918187,2.407035841710041,6.228372105288292,29.452892517392677,47.90523200438332,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.012191165411981,9.0,0.5970385944489788,5.973568326440477,5.345737385844885,11.910409069334293,83.05184282182731,54.10972048870782,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.804684654618066,0.5953213769235344,4.604564221534224,4.106923848232365,4.958483593042903,73.88180796663246,79.2421618915626,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.112550715008228,9.0,0.5126314216299821,6.6693474190406885,6.505492159606888,6.505492159606888,93.98741357058238,64.01295643507406,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.055218851331043,6.62782703488481,0.680270040527773,5.540934019756809,6.1117715956120815,8.004323331553767,85.98549729122686,53.38859727476565,1
R8,System Downtime and AI Platform Unavailability,Technical,6.664269005080278,8.289499175783112,0.5146791773958818,3.22094011488015,4.41890297340922,7.84730051411372,67.04330395584685,55.24345242480991,1
R8,System Downtime and AI Platform Unavailability,Technical,7.17675479330205,8.730291016793892,0.4759836306366604,5.852769093911021,3.8632558677919424,11.854770414101054,76.07487018772646,62.655157901697386,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.244498076021058,9.0,0.708915362955786,5.551880533598455,3.2726584818635542,9.175392650859834,83.38869726412777,74.20048268418952,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.430155636559878,8.279965292042117,0.6749180340307717,6.486935660071505,4.80867307892214,9.37936209206281,85.76418187846716,69.80139607722901,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.724297807079133,9.0,0.7196931924478349,5.246038692283078,5.420659867236364,8.647404657388797,83.74840479645877,60.5186802637122,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.336695678225483,7.311102564562313,0.4995769156772909,3.142539080045547,2.836954604923083,8.456228627096342,63.5237971387532,31.706026894800626,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.745438108439986,0.7231517490744019,3.700164014463193,3.6666992403473713,8.228252108205272,80.54827189171847,78.70894297595987,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.513009266003989,9.0,0.7964657857717414,5.932686801417712,5.984238267532589,9.558698505147975,96.58367316162803,76.6170833940359,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.07424723394466,9.0,0.622348826253444,5.7499845538855405,5.382300785163371,9.27309032455246,88.1480210338002,72.66822510550195,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.217997410666137,9.0,0.5357234521787909,3.7372576257108174,4.2216636153827105,7.884982797013208,68.18341639957447,46.96197669599523,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.012169319079534,9.0,0.5695750016597615,2.475005604190592,3.2901050829579184,5.605577207414969,85.20518134225802,72.10952387171581,1
R8,System Downtime and AI Platform Unavailability,Technical,6.843257924217724,8.183019437867772,0.6015427138913415,4.232288323989192,5.725986761141556,8.760877220483584,74.93620181653291,55.998512612216295,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.0983101922381024,8.952454795882709,0.33623947800739734,4.395643725458095,3.078852897189604,8.476909823544043,56.893473315218195,45.642391531399696,1
R8,System Downtime and AI Platform Unavailability,Technical,7.701186326070373,9.0,0.38139813481851925,4.264166352137874,5.373923533711833,8.70410668872968,72.75621253667781,69.31067693463336,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.050575673274236,9.0,0.6431938996693202,5.13095687770643,4.926256481331375,10.13602364316227,80.99570205490062,54.455181059468124,1
R8,System Downtime and AI Platform Unavailability,Technical,7.066915724237369,9.0,0.45583636004081085,3.5869841000854334,5.466288390308244,10.208514606404645,70.62924765746222,63.60224151813632,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.292706619364038,9.0,0.7729119029945125,4.35629259609732,5.587664302026176,9.887066977980657,84.52130545069853,56.634359574276345,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.496210415896063,8.964623441135132,0.6692402572478614,5.547214365231277,6.5900651486231725,10.971781686384725,74.80224645254874,58.236080172888045,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.334903247843444,9.0,0.7657129041509994,7.300851071206833,6.151848468332759,9.908091923957617,98.37158546818918,75.014129230591,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,8.754775544846584,5.683727187857641,0.5450730687065686,1.4050079682434875,2.768542833259272,5.116902984350625,27.305550601584468,49.75975578783572,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.793519014823153,6.504433258924442,0.3023355934661386,1.727432884360358,2.6068695560775805,5.152211370214575,44.034478574669826,44.18799102515133,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.597372789952514,9.0,0.6395402636590451,4.098736109461136,6.637504921202724,12.219023461791604,85.32956537478277,77.37635510957263,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.688317249533216,9.0,0.4823281324007207,2.8641786405186265,2.8263410693431092,9.85270383052771,61.81836708874466,33.19485524579894,1
R8,System Downtime and AI Platform Unavailability,Technical,8.81994885054967,8.698375996945693,0.5073870267591697,5.033595203108947,5.572446714014504,10.324873899527667,71.80630824094484,76.71923137591,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.01973882370249,8.755752268865598,0.3317453794153413,1.5749856403343447,1.523663135234255,5.144701885361253,39.70888349827846,52.7073418636114,1
R8,System Downtime and AI Platform Unavailability,Technical,7.76527643836476,8.580774987793653,0.46793298307466435,3.7832082696127545,4.437327251426824,10.00434642671301,62.03374344889927,66.63208983562372,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.3319425566668635,6.719260937914859,0.45430325119509796,1.5653877447436308,2.1049771585113195,4.911281376557401,31.335551251629322,49.26523522004726,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.99600865938867,9.0,0.5156275210089964,3.5757989534133268,3.905490644709309,8.607256713379343,63.428267332575224,53.96407793449803,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.343067008925935,6.2776050974983635,0.36669726395920743,1.6202948236898975,1.9123593539163877,4.2567239239757395,24.660817346185226,46.09687488650551,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.7690897463184445,8.769438222754157,0.6606802043303377,5.1357652321454665,5.692209239858776,10.678316176971652,80.10187818521386,59.36111435461821,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.9850651936903585,8.314932253666973,0.5894780688646742,2.740310936068279,4.7490349400719225,5.182593087765982,75.36476400811327,66.39527612664948,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.9717047466627,0.5521257092647348,3.455339244209544,2.5852527598315866,5.912847182075817,80.80885871353394,80.7453427199643,1
R8,System Downtime and AI Platform Unavailability,Technical,5.834328409711335,9.0,0.36588968621748735,4.440086186774408,4.093925751235584,9.684049684693482,53.01386464996606,52.508955687402015,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.606198131556494,8.894910675784278,0.3991553726876477,4.851972973334399,3.401256450576581,11.894663582349143,71.51321409694613,40.971720935159446,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.585878832054454,9.0,0.5479082558858983,3.6985117173633313,2.8404027600316475,8.631111674121376,78.62157190678349,41.272909488490086,1
R8,System Downtime and AI Platform Unavailability,Technical,6.925255831849833,9.0,0.47503967925071744,4.570713044780611,4.511358796492016,7.235755226406645,60.70427209496356,62.3273024866485,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.508438841401915,9.0,0.6409560279473051,2.321833195460886,3.5691496448029776,8.766882098185068,68.53384938962499,76.57594957261723,1
R8,System Downtime and AI Platform Unavailability,Technical,7.660723394463749,9.0,0.3865776358985652,4.006483632969699,3.8760051824760056,8.861432166614982,61.401900551602395,68.94651055017374,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.44198600639503,8.612653071242686,0.710430515857305,5.001525028610915,5.30366004015243,10.070242443436417,82.49985236327088,64.09524363412325,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.003950213998226,8.353872998327159,0.43155802998557996,4.449402150019711,3.7361311385934917,8.586565594696665,68.87101320950431,33.44849157936603,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.317609005714105,8.39085370525169,0.42114816703470465,3.988021813303489,3.8024608861142126,9.855116131541449,75.83215313897219,36.228425523424264,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.6888909324916295,7.121675683258138,0.6332305815474241,5.167698709814262,4.381986601102735,8.113906973297931,79.9577635482489,54.75778758514963,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.930421791078774,9.0,0.8072815444620094,4.986000658049146,5.197798231904717,7.721058544081146,100.0,62.37379611970896,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,5.598997161843916,5.5263769291343205,0.5310670222566758,1.5506326712644778,2.3195954974398068,4.860857598022449,21.455468161542395,30.942168741502755,0
R8,System Downtime and AI Platform Unavailability,Technical,7.021280437104063,9.0,0.42793338194960295,3.8414176936174123,4.878978767754458,8.973291522236423,77.6971046334873,63.191523933936566,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.781345588504096,8.959038979228882,0.6460610933281565,4.607373754631691,5.550792639392462,7.291682045512902,91.30463334017412,60.75433945903002,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.221235660066961,8.561557779618864,0.7943293614840825,4.560451544325731,5.546553333317171,8.808120373304831,91.33266536232378,70.38658412352632,1
R8,System Downtime and AI Platform Unavailability,Technical,5.881725845434721,8.841992449050705,0.5334923843806325,3.9153158703659092,5.956630927151704,8.671942378866472,74.06004250301824,52.006175512720176,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6756016556070579,2.193420661392298,3.0060637814070095,7.325199249298656,81.05073317423474,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.7378136540600786,2.7255320118990776,3.652575532153874,4.712983597632405,75.26023115151303,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.531566151719634,7.960774731630421,0.532367927759261,3.285002944871109,3.772145050925717,6.704573763936374,65.20773251720556,67.91787624184305,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6821925882211609,3.3893360088189706,4.853106070585903,5.360390761726715,92.37890558332447,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.729840007617335,9.0,0.5316470977990733,3.6728616843223305,3.465539685322492,5.788041989505551,71.7111440329632,78.56856006855602,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.1152136409837263,9.0,0.40437189068690554,2.2891656236050677,3.7854832714827458,6.6537991619000225,64.45092763131625,28.036922768853536,0
R8,System Downtime and AI Platform Unavailability,Technical,5.7909656030108145,8.785495644917786,0.48982747508321584,3.0653460471038754,4.588901420421537,10.76270678030908,74.91743107846415,50.87650308512021,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,8.251456421814265,6.237618073200303,0.5217882800085414,1.9261173465340136,2.282775462699454,3.578410370532996,30.81962963776429,51.46943370693336,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.466716234005182,9.0,0.6941775028057349,4.2514637337599375,4.270299468142356,9.302480627277598,86.49128060677097,67.20044610604664,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.320559077068287,9.0,0.4330232824079079,2.9146187087839905,3.6603468409335567,9.69072467992978,55.065915396147005,38.885031693614586,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.93402537910919,9.0,0.5855428239631767,3.0094428712707564,3.8988114093013544,5.967218234185693,66.23566946104081,80.40622841198271,1
R8,System Downtime and AI Platform Unavailability,Technical,6.766084969355547,9.0,0.3562156808849307,4.671506729385272,4.420404227709536,9.58347843681829,78.70637318033752,60.89476472419992,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.533252818872734,0.5337550280029029,2.7052645410964584,3.763175206393942,5.45184020283174,88.27053785671436,76.79927536985461,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.935332470009608,9.0,0.6429470910331682,4.772116328599358,6.328359172550021,6.792445753231284,82.19183379853592,62.41799223008647,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.336071167925669,7.761457080275674,0.4178534525032752,1.5073502247408286,1.7218560394365583,4.536930840872535,39.78461879692513,56.93860150770292,1
R8,System Downtime and AI Platform Unavailability,Technical,7.0533074205987605,8.691705719228011,0.49363710167972563,3.1006213898614177,4.650372153432257,10.609695175261088,69.35578368774746,61.30527244709162,1
R8,System Downtime and AI Platform Unavailability,Technical,6.783547777228552,8.432742200341373,0.30517625221320754,4.71846660589086,5.180629359279248,10.343465996550613,55.6091813137816,57.20390960906713,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.379838699740057,8.740306173711865,0.6172997183100458,7.004334038870281,4.431892561102569,8.653345760246596,86.93511225282381,73.24235592204762,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.622955830865742,8.685346508968005,0.5240112222256321,2.918801766424819,3.9149973467543604,7.204522419670705,78.5139533121097,74.89335932259507,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.423648291100564,9.0,0.5054178204093488,2.6860820424863765,4.716294024852617,9.613159150593711,78.05485519271286,30.812834619905075,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.626380405668633,8.547642347551417,0.4261122609912299,3.7972996939239017,3.7086900707271377,11.086109314885103,63.14296545161236,56.63992976647815,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.832738823026528,0.6447999186532444,3.064915136882065,4.6459701676404945,4.6459701676404945,79.54870349204128,79.49464940723875,1
R8,System Downtime and AI Platform Unavailability,Technical,6.7743432967819315,8.922952719475878,0.6006106847130948,3.308427101124948,5.96718555947635,8.001285338552247,78.87335779003892,60.44714494268352,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.525654558096527,9.0,0.7056488447983349,2.6476464687194063,4.057859996185894,5.0376798027262675,82.97912248940541,76.73089102286875,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,6.751857113207837,9.0,0.5937741178925843,2.890133742138776,4.836026911683248,5.80376068526278,71.67623251451256,60.76671401887053,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.775254379485015,9.0,0.8124325690470637,4.697096056799602,4.662604163739573,10.135550054223387,82.43576496202411,60.977289415365135,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.406096827979698,5.90440065554219,0.42667849004158803,1.5052883702950726,2.0298660253612355,4.701792701650985,37.04065491568369,37.824162310590076,0
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.031075966875014,8.919689261200697,0.4469943484016415,2.3535350615196537,4.581410860199113,9.38783522236273,68.544017043579,44.87563427401997,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.980493797615813,9.0,0.6006600288885242,3.5836435843824597,3.3777961162170813,6.31555868794435,88.08194800405502,71.82444417854231,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.730983453585178,8.363136694660177,0.39302609086591656,3.5203209346387228,3.0273618806905778,10.508356181785253,62.04634239642043,39.56586132250833,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.677359521686422,8.302469229518648,0.6791249730387044,4.516215664515002,3.41757993230543,8.483518653311462,90.6850561655177,63.74104119275353,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,4.629747519934188,9.0,0.7050547579091985,4.569236476255631,5.670008836885007,8.789928120729908,79.74319704669485,41.66772767940769,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.221435715545985,0.7454236904957178,2.5671099753238904,4.1701755696936145,5.183305787824717,82.58716013521612,73.99292143991386,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.674412642846878,5.098004682965947,0.3598051810117572,1.1871601759531325,1.9741523214264702,5.4563730953532765,42.62502470755165,34.02618690928051,0
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.624506113647783,9.0,0.4885426966289027,3.0989797774957615,4.520648565672495,7.732230285475723,61.986396560771475,41.62055502283005,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.793685196380671,6.803658483097893,0.566369616137287,1.5423453048764888,2.448233035532011,6.389099411288734,33.55886658453043,46.22191391785192,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.163928012497461,8.2939584210821,0.7115685025640072,3.2300222455023677,4.446453309695704,6.758901579316259,90.15666029888709,59.417321067279275,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.295427286564885,8.142915257335083,0.6258403889233175,4.396434176918343,6.023036916948814,10.714964401167409,88.90980255454807,59.40604616054789,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.7498610548388961,3.668735400042441,2.6301184004996627,7.96345092151534,85.7437413653309,81.0,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.234139909913697,8.054873334358069,0.7405996119469989,6.625357589756582,5.895715375359228,9.841791449504685,77.397013272794,50.215207323021254,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.713831363312029,4.096620334484708,0.4032783120278912,1.8592509858130413,2.0462715496215362,4.743879350058585,37.01506025665663,27.50401808524525,0
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.678293782178566,8.036232823184005,0.8329135269711779,3.868326206157435,5.418717367375724,10.8665406660444,75.26061865598166,53.66832369520905,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,8.62219310154943,7.756027843468015,0.35815332355436147,1.6801680218512995,2.246676505250653,4.190360983687142,43.52705628830098,66.87396976737521,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.760492631235055,9.0,0.5613475042312003,3.2419777633247913,2.5358511846310545,6.815544531785681,80.78526772792421,78.84443368111549,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.182234028938315,9.0,0.44074771451614153,3.781864747712946,4.0340896353836655,7.737806404557248,74.70086589936365,55.64010626044484,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.734831891227227,8.18584706250561,0.7738205476213956,5.89203349663945,7.070956286072608,8.19629452271349,82.27593680785426,71.50199797828272,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.239810551037913,9.0,0.8028118976006039,4.516766616545654,4.88389044807507,9.831839729185056,74.91992288014215,56.15829495934122,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.242143803994124,9.0,0.6907437197798235,5.282781776871078,5.762587289716524,8.219828452517138,85.54025183331265,56.17929423594712,1
R8,System Downtime and AI Platform Unavailability,Technical,8.418240354757565,7.570063372211801,0.3688873463176714,3.382960559118548,4.584058285180237,8.81739195015791,67.84790140461581,63.72661296802552,1
R8,System Downtime and AI Platform Unavailability,Technical,7.274741902746345,9.0,0.5070418784881366,2.9130073744456584,3.895123405482993,12.16418103366956,60.535944960458146,65.47267712471711,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.207701607795894,8.640811031561167,0.3766457963736056,3.8351694366468965,4.735485629530979,10.313683077133874,73.28579714066426,36.35795447016042,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.819728331691012,7.585069312380636,0.419974906191058,1.2828902938586106,2.345564510352299,6.249437593369499,30.381924054513185,59.31318139986292,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.703953899678764,5.783862468923258,0.6243749060721693,1.4642225967484848,1.8366997283536342,4.820892942714253,47.94392702378369,38.77474735374371,0
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,9.0,9.0,0.7180134197196306,5.197500005444392,4.6841989780323265,7.893496296071184,91.97801061059906,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6476060301556681,3.8976319338245973,3.259882381142686,7.530769964006545,74.24674141765048,81.0,1
